user_id,date,steps,heart_rate,class_attended,churned
user_23,2025-09-19,8507,94,1,0
user_23,2025-09-18,11912,114,0,0
user_23,2025-09-17,9870,83,0,0
user_23,2025-09-16,5262,73,0,0
user_23,2025-09-15,10828,97,0,0
user_23,2025-09-14,9873,151,0,0
user_23,2025-09-13,11301,116,0,0
user_23,2025-09-12,693,153,1,0
user_23,2025-09-11,5776,138,1,0
user_23,2025-09-10,4498,141,1,0
user_23,2025-09-09,939,69,0,0
user_23,2025-09-08,6655,106,0,0
user_23,2025-09-07,11131,80,1,0
user_23,2025-09-06,2339,137,0,0
user_23,2025-09-05,7179,64,0,0
user_23,2025-09-04,3866,159,0,0
user_23,2025-09-03,5933,109,1,0
user_23,2025-09-02,530,137,0,0
user_23,2025-09-01,7371,107,0,0
user_24,2025-09-30,9403,77,0,0
user_24,2025-09-29,6521,100,0,0
user_24,2025-09-28,4089,74,0,0
user_24,2025-09-27,3048,123,0,0
user_24,2025-09-26,9202,75,0,0
user_24,2025-09-25,4264,150,0,0
user_24,2025-09-24,10024,96,0,0
user_24,2025-09-23,8047,85,0,0
user_24,2025-09-22,1213,117,0,0
user_24,2025-09-21,11687,116,1,0
user_24,2025-09-20,11172,100,0,0
user_24,2025-09-19,11625,68,0,0
user_24,2025-09-18,4757,98,1,0
user_24,2025-09-17,11662,150,1,0
user_24,2025-09-16,10448,82,1,0
user_24,2025-09-15,8335,88,0,0
user_24,2025-09-14,3292,77,0,0
user_24,2025-09-13,8094,63,0,0
user_24,2025-09-12,9376,107,0,0
user_24,2025-09-11,9038,76,0,0
user_24,2025-09-10,1412,68,0,0
user_24,2025-09-09,11746,152,0,0
user_24,2025-09-08,6730,158,0,0
user_24,2025-09-07,9419,69,0,0
user_24,2025-09-06,5194,142,0,0
user_24,2025-09-05,7632,147,0,0
user_24,2025-09-04,2102,159,0,0
user_24,2025-09-03,9630,83,1,0
user_24,2025-09-02,2114,115,0,0
user_24,2025-09-01,907,75,0,0
user_25,2025-09-30,2653,101,1,0
user_25,2025-09-29,3694,104,1,0
user_25,2025-09-28,8501,96,1,0
user_25,2025-09-27,4105,85,0,0
user_25,2025-09-26,9024,95,0,0
user_25,2025-09-25,4961,138,0,0
user_25,2025-09-24,8234,142,0,0
user_25,2025-09-23,9513,79,0,0
user_25,2025-09-22,10231,152,1,0
user_25,2025-09-21,5531,132,0,0
user_25,2025-09-20,464,70,0,0
user_25,2025-09-19,10509,158,0,0
user_25,2025-09-18,10668,86,1,0
user_25,2025-09-17,6825,139,0,0
user_25,2025-09-16,8159,140,0,0
user_25,2025-09-15,10517,98,0,0
user_25,2025-09-14,11222,111,0,0
user_25,2025-09-13,1195,148,0,0
user_25,2025-09-12,7202,113,0,0
user_25,2025-09-11,3342,103,0,0
user_25,2025-09-10,5121,151,0,0
user_25,2025-09-09,5658,111,0,0
user_25,2025-09-08,6070,125,0,0
user_25,2025-09-07,5228,90,0,0
user_25,2025-09-06,4382,117,0,0
user_25,2025-09-05,1586,66,0,0
user_25,2025-09-04,6293,138,0,0
user_25,2025-09-03,2616,101,1,0
user_25,2025-09-02,11814,100,0,0
user_25,2025-09-01,2610,123,1,0
user_26,2025-09-30,5055,123,0,0
user_26,2025-09-29,6442,124,0,0
user_26,2025-09-28,3944,87,0,0
user_26,2025-09-27,797,66,0,0
user_26,2025-09-26,9789,143,0,0
user_26,2025-09-25,4681,128,0,0
user_26,2025-09-24,1761,115,0,0
user_26,2025-09-23,4333,153,0,0
user_26,2025-09-22,6606,106,0,0
user_26,2025-09-21,838,132,0,0
user_26,2025-09-20,5939,130,0,0
user_26,2025-09-19,6329,124,0,0
user_26,2025-09-18,9008,95,1,0
user_26,2025-09-17,10211,147,0,0
user_26,2025-09-16,2108,72,0,0
user_26,2025-09-15,5555,131,1,0
user_26,2025-09-14,2363,85,0,0
user_26,2025-09-13,6576,124,0,0
user_26,2025-09-12,637,77,1,0
user_26,2025-09-11,7761,126,0,0
user_26,2025-09-10,9932,125,0,0
user_26,2025-09-09,10044,100,0,0
user_26,2025-09-08,10100,154,1,0
user_26,2025-09-07,9727,103,0,0
user_26,2025-09-06,8351,128,0,0
user_26,2025-09-05,9222,98,0,0
user_26,2025-09-04,272,107,0,0
user_26,2025-09-03,1795,113,0,0
user_26,2025-09-02,11883,148,0,0
user_26,2025-09-01,9779,120,0,0
user_27,2025-09-30,9477,133,0,0
user_27,2025-09-29,841,134,0,0
user_27,2025-09-28,8589,140,1,0
user_27,2025-09-27,6229,78,1,0
user_27,2025-09-26,3968,64,0,0
user_27,2025-09-25,11477,74,0,0
user_27,2025-09-24,7225,100,0,0
user_27,2025-09-23,6765,148,0,0
user_27,2025-09-22,8221,159,0,0
user_27,2025-09-21,7726,154,1,0
user_27,2025-09-20,11563,77,0,0
user_27,2025-09-19,9189,101,1,0
user_27,2025-09-18,7837,127,0,0
user_27,2025-09-17,2837,118,1,0
user_27,2025-09-16,5608,129,0,0
user_27,2025-09-15,11811,147,0,0
user_27,2025-09-14,11359,93,0,0
user_27,2025-09-13,3150,91,0,0
user_27,2025-09-12,4890,88,1,0
user_27,2025-09-11,4876,158,0,0
user_27,2025-09-10,3396,148,1,0
user_27,2025-09-09,5194,121,0,0
user_27,2025-09-08,11823,95,0,0
user_27,2025-09-07,9395,146,0,0
user_27,2025-09-06,6464,104,1,0
user_27,2025-09-05,2399,97,0,0
user_27,2025-09-04,11700,70,0,0
user_27,2025-09-03,7247,143,0,0
user_27,2025-09-02,7849,87,0,0
user_27,2025-09-01,8824,94,1,0
user_28,2025-09-30,2249,73,0,0
user_28,2025-09-29,9614,90,0,0
user_28,2025-09-28,10974,127,0,0
user_28,2025-09-27,3814,66,0,0
user_28,2025-09-26,5411,151,0,0
user_28,2025-09-25,11160,158,0,0
user_28,2025-09-24,9016,80,0,0
user_28,2025-09-23,7793,121,0,0
user_28,2025-09-22,4706,101,0,0
user_28,2025-09-21,969,158,0,0
user_28,2025-09-20,9406,89,0,0
user_28,2025-09-19,11847,64,1,0
user_28,2025-09-18,2868,113,1,0
user_28,2025-09-17,2880,64,1,0
user_28,2025-09-16,6504,160,0,0
user_28,2025-09-15,4742,64,0,0
user_28,2025-09-14,9305,137,0,0
user_28,2025-09-13,5489,96,0,0
user_28,2025-09-12,10507,129,0,0
user_28,2025-09-11,2198,124,0,0
user_28,2025-09-10,3159,74,0,0
user_28,2025-09-09,11978,118,0,0
user_28,2025-09-08,11773,83,0,0
user_28,2025-09-07,5523,97,0,0
user_28,2025-09-06,3164,82,0,0
user_28,2025-09-05,10464,111,1,0
user_28,2025-09-04,8442,101,0,0
user_28,2025-09-03,10965,72,0,0
user_28,2025-09-02,2303,121,0,0
user_28,2025-09-01,4064,60,0,0
user_29,2025-09-30,4374,102,0,0
user_29,2025-09-29,11843,133,0,0
user_29,2025-09-28,10709,106,0,0
user_29,2025-09-27,1017,145,0,0
user_29,2025-09-26,5026,80,0,0
user_29,2025-09-25,8233,150,1,0
user_29,2025-09-24,11309,75,0,0
user_29,2025-09-23,4833,107,0,0
user_29,2025-09-22,3590,77,0,0
user_29,2025-09-21,7454,155,1,0
user_29,2025-09-20,6121,113,1,0
user_29,2025-09-19,7714,156,0,0
user_29,2025-09-18,10880,87,1,0
user_29,2025-09-17,11146,156,0,0
user_29,2025-09-16,1341,127,0,0
user_29,2025-09-15,11530,106,0,0
user_29,2025-09-14,9243,74,0,0
user_29,2025-09-13,8972,124,0,0
user_29,2025-09-12,8792,79,0,0
user_29,2025-09-11,8525,116,0,0
user_29,2025-09-10,3365,151,0,0
user_29,2025-09-09,1489,125,0,0
user_29,2025-09-08,911,118,0,0
user_29,2025-09-07,6806,118,0,0
user_29,2025-09-06,9155,119,0,0
user_29,2025-09-05,5049,152,0,0
user_29,2025-09-04,4169,60,1,0
user_29,2025-09-03,9475,69,0,0
user_29,2025-09-02,5644,149,0,0
user_29,2025-09-01,987,68,1,0
user_30,2025-09-30,4703,112,0,0
user_30,2025-09-29,2218,158,0,0
user_30,2025-09-28,11948,142,1,0
user_30,2025-09-27,6135,108,0,0
user_30,2025-09-26,6184,108,0,0
user_30,2025-09-25,10842,129,0,0
user_30,2025-09-24,5697,75,0,0
user_30,2025-09-23,8802,110,0,0
user_30,2025-09-22,11925,88,1,0
user_30,2025-09-21,372,98,0,0
user_30,2025-09-20,11781,129,0,0
user_30,2025-09-19,6214,89,0,0
user_30,2025-09-18,5671,79,0,0
user_30,2025-09-17,11878,157,0,0
user_30,2025-09-16,10816,113,0,0
user_30,2025-09-15,256,90,0,0
user_30,2025-09-14,1653,136,0,0
user_30,2025-09-13,9794,146,1,0
user_30,2025-09-12,797,91,1,0
user_30,2025-09-11,6590,116,0,0
user_30,2025-09-10,3559,156,1,0
user_30,2025-09-09,924,77,0,0
user_30,2025-09-08,4739,89,1,0
user_30,2025-09-07,11985,133,0,0
user_30,2025-09-06,9796,158,0,0
user_30,2025-09-05,5253,90,0,0
user_30,2025-09-04,2347,144,0,0
user_30,2025-09-03,6775,98,0,0
user_30,2025-09-02,9121,135,1,0
user_30,2025-09-01,2869,140,0,0
user_31,2025-09-30,768,104,1,0
user_31,2025-09-29,10999,108,1,0
user_31,2025-09-28,5222,149,0,0
user_31,2025-09-27,2444,98,0,0
user_31,2025-09-26,8813,120,0,0
user_31,2025-09-25,3692,98,1,0
user_31,2025-09-24,2365,119,1,0
user_31,2025-09-23,9214,112,1,0
user_31,2025-09-22,9130,127,0,0
user_31,2025-09-21,3978,92,0,0
user_31,2025-09-20,10595,70,1,0
user_31,2025-09-19,6079,71,0,0
user_31,2025-09-18,3120,66,0,0
user_31,2025-09-17,11037,137,0,0
user_31,2025-09-16,1192,84,1,0
user_31,2025-09-15,9626,152,0,0
user_31,2025-09-14,3555,121,0,0
user_31,2025-09-13,5455,98,1,0
user_31,2025-09-12,251,87,1,0
user_31,2025-09-11,1922,155,1,0
user_31,2025-09-10,7846,91,0,0
user_31,2025-09-09,11530,86,0,0
user_31,2025-09-08,3921,130,0,0
user_31,2025-09-07,4637,108,0,0
user_31,2025-09-06,10628,105,0,0
user_31,2025-09-05,5892,125,1,0
user_31,2025-09-04,7635,72,1,0
user_31,2025-09-03,11836,120,1,0
user_31,2025-09-02,5246,86,0,0
user_31,2025-09-01,6781,65,0,0
user_32,2025-09-30,2390,62,0,0
user_32,2025-09-29,9568,134,1,0
user_32,2025-09-28,4836,79,0,0
user_32,2025-09-27,3768,108,0,0
user_32,2025-09-26,4026,123,0,0
user_32,2025-09-25,11220,103,0,0
user_32,2025-09-24,8005,152,0,0
user_32,2025-09-23,8037,118,0,0
user_32,2025-09-22,5770,81,0,0
user_32,2025-09-21,8954,122,0,0
user_32,2025-09-20,8882,142,1,0
user_32,2025-09-19,8584,64,1,0
user_32,2025-09-18,1217,145,0,0
user_32,2025-09-17,104,112,0,0
user_32,2025-09-16,10333,89,0,0
user_32,2025-09-15,2474,61,0,0
user_32,2025-09-14,7471,107,0,0
user_32,2025-09-13,10448,145,1,0
user_32,2025-09-12,7916,144,0,0
user_32,2025-09-11,108,128,0,0
user_32,2025-09-10,194,62,0,0
user_32,2025-09-09,4501,128,1,0
user_32,2025-09-08,280,124,1,0
user_32,2025-09-07,11043,115,1,0
user_32,2025-09-06,2937,73,1,0
user_32,2025-09-05,8591,79,0,0
user_32,2025-09-04,10154,127,0,0
user_32,2025-09-03,5807,94,1,0
user_32,2025-09-02,1294,107,1,0
user_32,2025-09-01,7520,132,0,0
user_33,2025-09-30,4914,147,1,0
user_33,2025-09-29,1320,143,1,0
user_33,2025-09-28,10647,157,0,0
user_33,2025-09-27,6640,108,0,0
user_33,2025-09-26,7798,67,0,0
user_33,2025-09-25,11515,81,0,0
user_33,2025-09-24,7109,142,1,0
user_33,2025-09-23,9270,72,1,0
user_33,2025-09-22,697,89,0,0
user_33,2025-09-21,11342,132,0,0
user_33,2025-09-20,762,69,0,0
user_33,2025-09-19,4593,129,0,0
user_33,2025-09-18,539,82,1,0
user_33,2025-09-17,5152,62,1,0
user_33,2025-09-16,9617,78,1,0
user_33,2025-09-15,11677,110,1,0
user_33,2025-09-14,4903,80,0,0
user_33,2025-09-13,9284,109,0,0
user_33,2025-09-12,8856,102,0,0
user_33,2025-09-11,2292,148,1,0
user_33,2025-09-10,8204,155,1,0
user_33,2025-09-09,879,72,0,0
user_33,2025-09-08,1245,103,0,0
user_33,2025-09-07,10057,136,0,0
user_33,2025-09-06,5347,63,0,0
user_33,2025-09-05,7381,122,0,0
user_33,2025-09-04,9060,108,0,0
user_33,2025-09-03,11136,134,0,0
user_33,2025-09-02,1404,158,0,0
user_33,2025-09-01,4037,151,0,0
user_34,2025-09-30,6225,151,1,0
user_34,2025-09-29,2527,154,0,0
user_34,2025-09-28,5909,73,0,0
user_34,2025-09-27,5050,116,0,0
user_34,2025-09-26,4419,73,0,0
user_34,2025-09-25,3070,115,0,0
user_34,2025-09-24,9088,125,0,0
user_34,2025-09-23,430,71,0,0
user_34,2025-09-22,1524,136,0,0
user_34,2025-09-21,5315,109,0,0
user_34,2025-09-20,6779,109,1,0
user_34,2025-09-19,11875,131,1,0
user_34,2025-09-18,3977,133,0,0
user_34,2025-09-17,11228,108,0,0
user_34,2025-09-16,4405,98,0,0
user_34,2025-09-15,2390,68,0,0
user_34,2025-09-14,4521,113,0,0
user_34,2025-09-13,1260,106,0,0
user_34,2025-09-12,4040,152,0,0
user_34,2025-09-11,9728,138,0,0
user_34,2025-09-10,1752,77,0,0
user_34,2025-09-09,6483,102,1,0
user_34,2025-09-08,6224,102,0,0
user_34,2025-09-07,7055,143,1,0
user_34,2025-09-06,2230,98,0,0
user_34,2025-09-05,11391,85,0,0
user_34,2025-09-04,2910,110,1,0
user_34,2025-09-03,4775,154,0,0
user_34,2025-09-02,8044,133,1,0
user_34,2025-09-01,5339,108,0,0
user_35,2025-09-30,5980,74,1,0
user_35,2025-09-29,3273,135,1,0
user_35,2025-09-28,2947,147,1,0
user_35,2025-09-27,440,153,0,0
user_35,2025-09-26,11605,86,0,0
user_35,2025-09-25,4773,148,0,0
user_35,2025-09-24,6703,146,0,0
user_35,2025-09-23,10376,98,0,0
user_35,2025-09-22,10791,79,1,0
user_35,2025-09-21,6176,69,0,0
user_35,2025-09-20,9796,121,0,0
user_35,2025-09-19,8755,124,1,0
user_35,2025-09-18,11332,113,0,0
user_35,2025-09-17,5890,149,1,0
user_35,2025-09-16,8796,136,0,0
user_35,2025-09-15,1392,73,1,0
user_35,2025-09-14,10774,145,0,0
user_35,2025-09-13,10600,138,0,0
user_35,2025-09-12,10568,146,0,0
user_35,2025-09-11,5432,115,0,0
user_35,2025-09-10,1615,93,0,0
user_35,2025-09-09,8499,131,0,0
user_35,2025-09-08,9424,88,0,0
user_35,2025-09-07,6408,119,1,0
user_35,2025-09-06,9643,148,0,0
user_35,2025-09-05,5651,63,0,0
user_35,2025-09-04,4840,113,1,0
user_35,2025-09-03,1406,74,1,0
user_35,2025-09-02,11962,78,0,0
user_35,2025-09-01,5620,118,1,0
user_36,2025-09-30,5706,120,0,0
user_36,2025-09-29,11829,149,0,0
user_36,2025-09-28,1100,98,0,0
user_36,2025-09-27,11645,74,0,0
user_36,2025-09-26,5620,142,0,0
user_36,2025-09-25,2692,154,0,0
user_36,2025-09-24,2858,130,0,0
user_36,2025-09-23,9172,114,1,0
user_36,2025-09-22,3798,111,0,0
user_36,2025-09-21,3053,141,0,0
user_36,2025-09-20,6481,63,1,0
user_36,2025-09-19,3232,117,0,0
user_36,2025-09-18,6370,60,1,0
user_36,2025-09-17,3371,95,1,0
user_36,2025-09-16,1025,133,0,0
user_36,2025-09-15,8796,83,0,0
user_36,2025-09-14,3228,118,0,0
user_36,2025-09-13,10988,122,0,0
user_36,2025-09-12,10471,100,0,0
user_36,2025-09-11,10015,110,0,0
user_36,2025-09-10,5700,105,1,0
user_36,2025-09-09,10114,82,1,0
user_36,2025-09-08,11566,98,1,0
user_36,2025-09-07,9669,70,0,0
user_36,2025-09-06,5131,75,0,0
user_36,2025-09-05,1916,83,0,0
user_36,2025-09-04,2316,125,0,0
user_36,2025-09-03,9771,77,0,0
user_36,2025-09-02,6931,83,0,0
user_36,2025-09-01,8804,148,1,0
user_37,2025-09-30,2838,131,0,0
user_37,2025-09-29,4732,77,0,0
user_37,2025-09-28,7389,139,0,0
user_37,2025-09-27,5882,61,0,0
user_37,2025-09-26,3196,109,1,0
user_37,2025-09-25,8281,143,0,0
user_37,2025-09-24,11218,122,0,0
user_37,2025-09-23,7272,122,0,0
user_37,2025-09-22,9263,63,1,0
user_37,2025-09-21,3613,97,0,0
user_37,2025-09-20,3683,128,0,0
user_37,2025-09-19,7492,132,1,0
user_37,2025-09-18,8115,130,0,0
user_37,2025-09-17,9383,74,0,0
user_37,2025-09-16,8898,106,0,0
user_37,2025-09-15,681,157,1,0
user_37,2025-09-14,8951,87,1,0
user_37,2025-09-13,1677,154,1,0
user_37,2025-09-12,4055,98,1,0
user_37,2025-09-11,528,117,0,0
user_37,2025-09-10,1425,116,1,0
user_37,2025-09-09,1923,159,1,0
user_37,2025-09-08,3438,154,0,0
user_37,2025-09-07,5744,150,0,0
user_37,2025-09-06,7015,81,0,0
user_37,2025-09-05,3385,86,1,0
user_37,2025-09-04,9340,104,0,0
user_37,2025-09-03,9778,128,0,0
user_37,2025-09-02,11535,97,0,0
user_37,2025-09-01,4380,125,1,0
user_38,2025-09-30,1560,77,1,0
user_38,2025-09-29,6743,67,1,0
user_38,2025-09-28,10746,76,1,0
user_38,2025-09-27,2174,91,0,0
user_38,2025-09-26,5277,91,1,0
user_38,2025-09-25,11079,110,0,0
user_38,2025-09-24,9460,140,0,0
user_38,2025-09-23,6786,108,0,0
user_38,2025-09-22,10381,158,0,0
user_38,2025-09-21,8447,155,0,0
user_38,2025-09-20,6046,118,1,0
user_38,2025-09-19,5362,134,0,0
user_38,2025-09-18,1526,153,1,0
user_38,2025-09-17,10401,145,0,0
user_38,2025-09-16,1037,128,0,0
user_38,2025-09-15,7039,87,0,0
user_38,2025-09-14,5289,96,0,0
user_38,2025-09-13,9468,76,0,0
user_38,2025-09-12,7951,160,0,0
user_38,2025-09-11,11182,157,0,0
user_38,2025-09-10,1631,140,1,0
user_38,2025-09-09,7529,62,0,0
user_38,2025-09-08,2588,116,0,0
user_38,2025-09-07,7009,85,1,0
user_38,2025-09-06,2161,143,0,0
user_38,2025-09-05,4489,71,0,0
user_38,2025-09-04,4102,70,0,0
user_38,2025-09-03,10631,81,0,0
user_38,2025-09-02,10249,99,1,0
user_38,2025-09-01,3836,114,0,0
user_39,2025-09-30,17,87,0,0
user_39,2025-09-29,2174,135,0,0
user_39,2025-09-28,11140,116,0,0
user_39,2025-09-27,11396,103,1,0
user_39,2025-09-26,6919,148,0,0
user_39,2025-09-25,1160,89,0,0
user_39,2025-09-24,11972,73,0,0
user_39,2025-09-23,6022,98,0,0
user_39,2025-09-22,2181,142,1,0
user_39,2025-09-21,2340,68,0,0
user_39,2025-09-20,138,138,0,0
user_39,2025-09-19,7210,104,1,0
user_39,2025-09-18,10290,155,0,0
user_39,2025-09-17,6745,138,0,0
user_39,2025-09-16,3559,71,1,0
user_39,2025-09-15,2293,156,0,0
user_39,2025-09-14,11960,109,0,0
user_39,2025-09-13,7035,100,1,0
user_39,2025-09-12,4059,95,0,0
user_39,2025-09-11,4065,130,0,0
user_39,2025-09-10,11815,137,0,0
user_39,2025-09-09,11312,63,1,0
user_39,2025-09-08,10787,98,0,0
user_39,2025-09-07,9943,125,0,0
user_39,2025-09-06,6418,97,0,0
user_39,2025-09-05,3921,123,0,0
user_39,2025-09-04,3949,123,0,0
user_39,2025-09-03,1163,127,1,0
user_39,2025-09-02,197,106,1,0
user_39,2025-09-01,2162,109,1,0
user_40,2025-09-30,5986,129,0,0
user_40,2025-09-29,7717,158,0,0
user_40,2025-09-28,9623,68,0,0
user_40,2025-09-27,3534,65,1,0
user_40,2025-09-26,6520,124,0,0
user_40,2025-09-25,11675,124,1,0
user_40,2025-09-24,6939,149,0,0
user_40,2025-09-23,10494,128,0,0
user_40,2025-09-22,2501,95,0,0
user_40,2025-09-21,1294,125,1,0
user_40,2025-09-20,2545,128,0,0
user_40,2025-09-19,9608,141,1,0
user_40,2025-09-18,10646,147,0,0
user_40,2025-09-17,5081,149,0,0
user_40,2025-09-16,3909,67,0,0
user_40,2025-09-15,7118,74,0,0
user_40,2025-09-14,9975,67,0,0
user_40,2025-09-13,10781,154,0,0
user_40,2025-09-12,207,150,0,0
user_40,2025-09-11,185,80,0,0
user_40,2025-09-10,5680,126,0,0
user_40,2025-09-09,11809,93,0,0
user_40,2025-09-08,2079,155,1,0
user_40,2025-09-07,4403,153,1,0
user_40,2025-09-06,480,102,1,0
user_40,2025-09-05,4456,127,0,0
user_40,2025-09-04,11670,133,0,0
user_40,2025-09-03,8128,118,0,0
user_40,2025-09-02,908,123,1,0
user_40,2025-09-01,2734,107,0,0
user_41,2025-09-30,9402,146,1,0
user_41,2025-09-29,3742,154,0,0
user_41,2025-09-28,721,61,0,0
user_41,2025-09-27,7729,106,0,0
user_41,2025-09-26,2458,82,1,0
user_41,2025-09-25,579,130,1,0
user_41,2025-09-24,11698,154,0,0
user_41,2025-09-23,3678,101,0,0
user_41,2025-09-22,11801,100,0,0
user_41,2025-09-21,1276,133,0,0
user_41,2025-09-20,8225,146,1,0
user_41,2025-09-19,2938,88,1,0
user_41,2025-09-18,752,111,0,0
user_41,2025-09-17,7620,96,1,0
user_41,2025-09-16,5090,101,0,0
user_41,2025-09-15,7483,61,0,0
user_41,2025-09-14,4777,132,1,0
user_41,2025-09-13,10202,91,0,0
user_41,2025-09-12,9694,123,1,0
user_41,2025-09-11,3201,153,1,0
user_41,2025-09-10,4016,79,0,0
user_41,2025-09-09,6718,63,0,0
user_41,2025-09-08,5675,141,1,0
user_41,2025-09-07,157,102,0,0
user_41,2025-09-06,10769,108,1,0
user_41,2025-09-05,11914,99,0,0
user_41,2025-09-04,8680,90,0,0
user_41,2025-09-03,981,78,1,0
user_41,2025-09-02,1524,65,1,0
user_41,2025-09-01,8515,112,1,0
user_42,2025-09-30,1391,134,0,0
user_42,2025-09-29,2187,141,1,0
user_42,2025-09-28,1226,135,0,0
user_42,2025-09-27,7126,144,1,0
user_42,2025-09-26,3879,97,0,0
user_42,2025-09-25,5161,110,1,0
user_42,2025-09-24,5345,100,0,0
user_42,2025-09-23,3827,69,1,0
user_42,2025-09-22,2230,159,1,0
user_42,2025-09-21,1785,79,0,0
user_42,2025-09-20,7365,119,0,0
user_42,2025-09-19,1978,128,0,0
user_42,2025-09-18,3401,117,0,0
user_42,2025-09-17,4341,75,0,0
user_42,2025-09-16,11240,98,1,0
user_42,2025-09-15,11417,137,0,0
user_42,2025-09-14,5370,78,0,0
user_42,2025-09-13,4066,105,0,0
user_42,2025-09-12,802,146,0,0
user_42,2025-09-11,2848,63,1,0
user_42,2025-09-10,7408,131,1,0
user_42,2025-09-09,4093,72,0,0
user_42,2025-09-08,2290,75,0,0
user_42,2025-09-07,3641,76,0,0
user_42,2025-09-06,6563,107,0,0
user_42,2025-09-05,10562,70,0,0
user_42,2025-09-04,4240,69,0,0
user_42,2025-09-03,1056,85,1,0
user_42,2025-09-02,7265,76,0,0
user_42,2025-09-01,5432,75,0,0
user_43,2025-09-30,2752,133,0,0
user_43,2025-09-29,11869,110,0,0
user_43,2025-09-28,6270,147,0,0
user_43,2025-09-27,5799,87,1,0
user_43,2025-09-26,4505,95,0,0
user_43,2025-09-25,2435,64,0,0
user_43,2025-09-24,10108,91,0,0
user_43,2025-09-23,8173,112,1,0
user_43,2025-09-22,7848,67,0,0
user_43,2025-09-21,6275,77,0,0
user_43,2025-09-20,10529,127,0,0
user_43,2025-09-19,8907,62,1,0
user_43,2025-09-18,11687,105,0,0
user_43,2025-09-17,7940,104,1,0
user_43,2025-09-16,8231,101,0,0
user_43,2025-09-15,2946,63,0,0
user_43,2025-09-14,3588,63,1,0
user_43,2025-09-13,4602,67,1,0
user_43,2025-09-12,7728,127,0,0
user_43,2025-09-11,9568,89,1,0
user_43,2025-09-10,1640,91,0,0
user_43,2025-09-09,4366,128,1,0
user_43,2025-09-08,916,157,1,0
user_43,2025-09-07,3594,133,1,0
user_43,2025-09-06,6363,105,1,0
user_43,2025-09-05,2846,82,0,0
user_43,2025-09-04,5210,154,0,0
user_43,2025-09-03,9692,63,1,0
user_43,2025-09-02,5761,132,0,0
user_43,2025-09-01,9225,84,1,0
user_44,2025-09-30,8064,129,0,0
user_44,2025-09-29,8035,64,0,0
user_44,2025-09-28,3811,137,0,0
user_44,2025-09-27,8625,121,0,0
user_44,2025-09-26,10061,85,1,0
user_44,2025-09-25,5582,151,0,0
user_44,2025-09-24,5301,67,0,0
user_44,2025-09-23,9611,150,1,0
user_44,2025-09-22,1817,127,1,0
user_44,2025-09-21,1188,107,1,0
user_44,2025-09-20,10848,110,0,0
user_44,2025-09-19,5514,98,0,0
user_44,2025-09-18,2580,153,1,0
user_44,2025-09-17,10473,122,0,0
user_44,2025-09-16,2854,150,1,0
user_44,2025-09-15,11363,138,1,0
user_44,2025-09-14,3657,145,0,0
user_44,2025-09-13,2872,108,0,0
user_44,2025-09-12,11280,97,0,0
user_44,2025-09-11,11941,60,1,0
user_44,2025-09-10,9385,110,1,0
user_44,2025-09-09,9297,64,0,0
user_44,2025-09-08,5213,138,0,0
user_44,2025-09-07,9265,73,1,0
user_44,2025-09-06,2304,102,1,0
user_44,2025-09-05,3899,104,1,0
user_44,2025-09-04,2750,141,1,0
user_44,2025-09-03,1453,150,0,0
user_44,2025-09-02,11948,102,0,0
user_44,2025-09-01,4345,86,0,0
user_45,2025-09-30,1051,160,0,1
user_45,2025-09-29,442,152,0,1
user_45,2025-09-28,5,66,0,1
user_45,2025-09-27,1580,116,0,1
user_45,2025-09-26,3000,113,0,1
user_45,2025-09-25,3969,81,0,1
user_45,2025-09-24,3623,112,0,1
user_45,2025-09-23,2019,108,0,1
user_45,2025-09-22,1438,129,0,1
user_45,2025-09-21,1537,72,0,1
user_45,2025-09-20,3394,121,0,1
user_45,2025-09-19,3230,133,0,1
user_45,2025-09-18,2666,157,0,1
user_45,2025-09-17,2814,88,0,1
user_45,2025-09-16,666,117,0,1
user_45,2025-09-15,301,64,0,1
user_45,2025-09-14,1207,62,0,1
user_45,2025-09-13,1305,93,0,1
user_45,2025-09-12,3898,73,0,1
user_45,2025-09-11,303,103,0,1
user_45,2025-09-10,696,108,0,1
user_45,2025-09-09,659,153,0,1
user_45,2025-09-08,307,130,0,1
user_45,2025-09-07,3857,71,0,1
user_45,2025-09-06,1384,136,0,1
user_45,2025-09-05,2513,121,0,1
user_45,2025-09-04,2885,63,0,1
user_45,2025-09-03,1766,143,0,1
user_45,2025-09-02,675,137,0,1
user_45,2025-09-01,3644,115,0,1
user_46,2025-09-30,414,102,0,1
user_46,2025-09-29,841,84,0,1
user_46,2025-09-28,1676,149,0,1
user_46,2025-09-27,2269,152,0,1
user_46,2025-09-26,3791,153,0,1
user_46,2025-09-25,2212,93,0,1
user_46,2025-09-24,2705,96,0,1
user_46,2025-09-23,1218,90,0,1
user_46,2025-09-22,392,66,0,1
user_46,2025-09-21,1609,133,0,1
user_46,2025-09-20,2251,122,0,1
user_46,2025-09-19,629,66,0,1
user_46,2025-09-18,1477,60,0,1
user_46,2025-09-17,1751,71,0,1
user_46,2025-09-16,1206,144,0,1
user_46,2025-09-15,2560,136,0,1
user_46,2025-09-14,1967,85,0,1
user_46,2025-09-13,397,63,0,1
user_46,2025-09-12,847,81,0,1
user_46,2025-09-11,2614,97,0,1
user_46,2025-09-10,335,120,0,1
user_46,2025-09-09,3456,74,0,1
