user_id,date,steps,heart_rate,class_attended,churned
user_23,2025-07-04,8507,94,1,0
user_23,2025-07-03,11912,114,0,0
user_23,2025-07-02,9870,83,0,0
user_23,2025-07-01,5262,73,0,0
user_23,2025-06-30,10828,97,0,0
user_23,2025-06-29,9873,151,0,0
user_23,2025-06-28,11301,116,0,0
user_23,2025-06-27,693,153,1,0
user_23,2025-06-26,5776,138,1,0
user_23,2025-06-25,4498,141,1,0
user_23,2025-06-24,939,69,0,0
user_23,2025-06-23,6655,106,0,0
user_23,2025-06-22,11131,80,1,0
user_23,2025-06-21,2339,137,0,0
user_23,2025-06-20,7179,64,0,0
user_23,2025-06-19,3866,159,0,0
user_23,2025-06-18,5933,109,1,0
user_23,2025-06-17,530,137,0,0
user_23,2025-06-16,7371,107,0,0
user_24,2025-07-15,9403,77,0,0
user_24,2025-07-14,6521,100,0,0
user_24,2025-07-13,4089,74,0,0
user_24,2025-07-12,3048,123,0,0
user_24,2025-07-11,9202,75,0,0
user_24,2025-07-10,4264,150,0,0
user_24,2025-07-09,10024,96,0,0
user_24,2025-07-08,8047,85,0,0
user_24,2025-07-07,1213,117,0,0
user_24,2025-07-06,11687,116,1,0
user_24,2025-07-05,11172,100,0,0
user_24,2025-07-04,11625,68,0,0
user_24,2025-07-03,4757,98,1,0
user_24,2025-07-02,11662,150,1,0
user_24,2025-07-01,10448,82,1,0
user_24,2025-06-30,8335,88,0,0
user_24,2025-06-29,3292,77,0,0
user_24,2025-06-28,8094,63,0,0
user_24,2025-06-27,9376,107,0,0
user_24,2025-06-26,9038,76,0,0
user_24,2025-06-25,1412,68,0,0
user_24,2025-06-24,11746,152,0,0
user_24,2025-06-23,6730,158,0,0
user_24,2025-06-22,9419,69,0,0
user_24,2025-06-21,5194,142,0,0
user_24,2025-06-20,7632,147,0,0
user_24,2025-06-19,2102,159,0,0
user_24,2025-06-18,9630,83,1,0
user_24,2025-06-17,2114,115,0,0
user_24,2025-06-16,907,75,0,0
user_25,2025-07-15,2653,101,1,0
user_25,2025-07-14,3694,104,1,0
user_25,2025-07-13,8501,96,1,0
user_25,2025-07-12,4105,85,0,0
user_25,2025-07-11,9024,95,0,0
user_25,2025-07-10,4961,138,0,0
user_25,2025-07-09,8234,142,0,0
user_25,2025-07-08,9513,79,0,0
user_25,2025-07-07,10231,152,1,0
user_25,2025-07-06,5531,132,0,0
user_25,2025-07-05,464,70,0,0
user_25,2025-07-04,10509,158,0,0
user_25,2025-07-03,10668,86,1,0
user_25,2025-07-02,6825,139,0,0
user_25,2025-07-01,8159,140,0,0
user_25,2025-06-30,10517,98,0,0
user_25,2025-06-29,11222,111,0,0
user_25,2025-06-28,1195,148,0,0
user_25,2025-06-27,7202,113,0,0
user_25,2025-06-26,3342,103,0,0
user_25,2025-06-25,5121,151,0,0
user_25,2025-06-24,5658,111,0,0
user_25,2025-06-23,6070,125,0,0
user_25,2025-06-22,5228,90,0,0
user_25,2025-06-21,4382,117,0,0
user_25,2025-06-20,1586,66,0,0
user_25,2025-06-19,6293,138,0,0
user_25,2025-06-18,2616,101,1,0
user_25,2025-06-17,11814,100,0,0
user_25,2025-06-16,2610,123,1,0
user_26,2025-07-15,5055,123,0,0
user_26,2025-07-14,6442,124,0,0
user_26,2025-07-13,3944,87,0,0
user_26,2025-07-12,797,66,0,0
user_26,2025-07-11,9789,143,0,0
user_26,2025-07-10,4681,128,0,0
user_26,2025-07-09,1761,115,0,0
user_26,2025-07-08,4333,153,0,0
user_26,2025-07-07,6606,106,0,0
user_26,2025-07-06,838,132,0,0
user_26,2025-07-05,5939,130,0,0
user_26,2025-07-04,6329,124,0,0
user_26,2025-07-03,9008,95,1,0
user_26,2025-07-02,10211,147,0,0
user_26,2025-07-01,2108,72,0,0
user_26,2025-06-30,5555,131,1,0
user_26,2025-06-29,2363,85,0,0
user_26,2025-06-28,6576,124,0,0
user_26,2025-06-27,637,77,1,0
user_26,2025-06-26,7761,126,0,0
user_26,2025-06-25,9932,125,0,0
user_26,2025-06-24,10044,100,0,0
user_26,2025-06-23,10100,154,1,0
user_26,2025-06-22,9727,103,0,0
user_26,2025-06-21,8351,128,0,0
user_26,2025-06-20,9222,98,0,0
user_26,2025-06-19,272,107,0,0
user_26,2025-06-18,1795,113,0,0
user_26,2025-06-17,11883,148,0,0
user_26,2025-06-16,9779,120,0,0
user_27,2025-07-15,9477,133,0,0
user_27,2025-07-14,841,134,0,0
user_27,2025-07-13,8589,140,1,0
user_27,2025-07-12,6229,78,1,0
user_27,2025-07-11,3968,64,0,0
user_27,2025-07-10,11477,74,0,0
user_27,2025-07-09,7225,100,0,0
user_27,2025-07-08,6765,148,0,0
user_27,2025-07-07,8221,159,0,0
user_27,2025-07-06,7726,154,1,0
user_27,2025-07-05,11563,77,0,0
user_27,2025-07-04,9189,101,1,0
user_27,2025-07-03,7837,127,0,0
user_27,2025-07-02,2837,118,1,0
user_27,2025-07-01,5608,129,0,0
user_27,2025-06-30,11811,147,0,0
user_27,2025-06-29,11359,93,0,0
user_27,2025-06-28,3150,91,0,0
user_27,2025-06-27,4890,88,1,0
user_27,2025-06-26,4876,158,0,0
user_27,2025-06-25,3396,148,1,0
user_27,2025-06-24,5194,121,0,0
user_27,2025-06-23,11823,95,0,0
user_27,2025-06-22,9395,146,0,0
user_27,2025-06-21,6464,104,1,0
user_27,2025-06-20,2399,97,0,0
user_27,2025-06-19,11700,70,0,0
user_27,2025-06-18,7247,143,0,0
user_27,2025-06-17,7849,87,0,0
user_27,2025-06-16,8824,94,1,0
user_28,2025-07-15,2249,73,0,0
user_28,2025-07-14,9614,90,0,0
user_28,2025-07-13,10974,127,0,0
user_28,2025-07-12,3814,66,0,0
user_28,2025-07-11,5411,151,0,0
user_28,2025-07-10,11160,158,0,0
user_28,2025-07-09,9016,80,0,0
user_28,2025-07-08,7793,121,0,0
user_28,2025-07-07,4706,101,0,0
user_28,2025-07-06,969,158,0,0
user_28,2025-07-05,9406,89,0,0
user_28,2025-07-04,11847,64,1,0
user_28,2025-07-03,2868,113,1,0
user_28,2025-07-02,2880,64,1,0
user_28,2025-07-01,6504,160,0,0
user_28,2025-06-30,4742,64,0,0
user_28,2025-06-29,9305,137,0,0
user_28,2025-06-28,5489,96,0,0
user_28,2025-06-27,10507,129,0,0
user_28,2025-06-26,2198,124,0,0
user_28,2025-06-25,3159,74,0,0
user_28,2025-06-24,11978,118,0,0
user_28,2025-06-23,11773,83,0,0
user_28,2025-06-22,5523,97,0,0
user_28,2025-06-21,3164,82,0,0
user_28,2025-06-20,10464,111,1,0
user_28,2025-06-19,8442,101,0,0
user_28,2025-06-18,10965,72,0,0
user_28,2025-06-17,2303,121,0,0
user_28,2025-06-16,4064,60,0,0
user_29,2025-07-15,4374,102,0,0
user_29,2025-07-14,11843,133,0,0
user_29,2025-07-13,10709,106,0,0
user_29,2025-07-12,1017,145,0,0
user_29,2025-07-11,5026,80,0,0
user_29,2025-07-10,8233,150,1,0
user_29,2025-07-09,11309,75,0,0
user_29,2025-07-08,4833,107,0,0
user_29,2025-07-07,3590,77,0,0
user_29,2025-07-06,7454,155,1,0
user_29,2025-07-05,6121,113,1,0
user_29,2025-07-04,7714,156,0,0
user_29,2025-07-03,10880,87,1,0
user_29,2025-07-02,11146,156,0,0
user_29,2025-07-01,1341,127,0,0
user_29,2025-06-30,11530,106,0,0
user_29,2025-06-29,9243,74,0,0
user_29,2025-06-28,8972,124,0,0
user_29,2025-06-27,8792,79,0,0
user_29,2025-06-26,8525,116,0,0
user_29,2025-06-25,3365,151,0,0
user_29,2025-06-24,1489,125,0,0
user_29,2025-06-23,911,118,0,0
user_29,2025-06-22,6806,118,0,0
user_29,2025-06-21,9155,119,0,0
user_29,2025-06-20,5049,152,0,0
user_29,2025-06-19,4169,60,1,0
user_29,2025-06-18,9475,69,0,0
user_29,2025-06-17,5644,149,0,0
user_29,2025-06-16,987,68,1,0
user_30,2025-07-15,4703,112,0,0
user_30,2025-07-14,2218,158,0,0
user_30,2025-07-13,11948,142,1,0
user_30,2025-07-12,6135,108,0,0
user_30,2025-07-11,6184,108,0,0
user_30,2025-07-10,10842,129,0,0
user_30,2025-07-09,5697,75,0,0
user_30,2025-07-08,8802,110,0,0
user_30,2025-07-07,11925,88,1,0
user_30,2025-07-06,372,98,0,0
user_30,2025-07-05,11781,129,0,0
user_30,2025-07-04,6214,89,0,0
user_30,2025-07-03,5671,79,0,0
user_30,2025-07-02,11878,157,0,0
user_30,2025-07-01,10816,113,0,0
user_30,2025-06-30,256,90,0,0
user_30,2025-06-29,1653,136,0,0
user_30,2025-06-28,9794,146,1,0
user_30,2025-06-27,797,91,1,0
user_30,2025-06-26,6590,116,0,0
user_30,2025-06-25,3559,156,1,0
user_30,2025-06-24,924,77,0,0
user_30,2025-06-23,4739,89,1,0
user_30,2025-06-22,11985,133,0,0
user_30,2025-06-21,9796,158,0,0
user_30,2025-06-20,5253,90,0,0
user_30,2025-06-19,2347,144,0,0
user_30,2025-06-18,6775,98,0,0
user_30,2025-06-17,9121,135,1,0
user_30,2025-06-16,2869,140,0,0
user_31,2025-07-15,768,104,1,0
user_31,2025-07-14,10999,108,1,0
user_31,2025-07-13,5222,149,0,0
user_31,2025-07-12,2444,98,0,0
user_31,2025-07-11,8813,120,0,0
user_31,2025-07-10,3692,98,1,0
user_31,2025-07-09,2365,119,1,0
user_31,2025-07-08,9214,112,1,0
user_31,2025-07-07,9130,127,0,0
user_31,2025-07-06,3978,92,0,0
user_31,2025-07-05,10595,70,1,0
user_31,2025-07-04,6079,71,0,0
user_31,2025-07-03,3120,66,0,0
user_31,2025-07-02,11037,137,0,0
user_31,2025-07-01,1192,84,1,0
user_31,2025-06-30,9626,152,0,0
user_31,2025-06-29,3555,121,0,0
user_31,2025-06-28,5455,98,1,0
user_31,2025-06-27,251,87,1,0
user_31,2025-06-26,1922,155,1,0
user_31,2025-06-25,7846,91,0,0
user_31,2025-06-24,11530,86,0,0
user_31,2025-06-23,3921,130,0,0
user_31,2025-06-22,4637,108,0,0
user_31,2025-06-21,10628,105,0,0
user_31,2025-06-20,5892,125,1,0
user_31,2025-06-19,7635,72,1,0
user_31,2025-06-18,11836,120,1,0
user_31,2025-06-17,5246,86,0,0
user_31,2025-06-16,6781,65,0,0
user_32,2025-07-15,2390,62,0,0
user_32,2025-07-14,9568,134,1,0
user_32,2025-07-13,4836,79,0,0
user_32,2025-07-12,3768,108,0,0
user_32,2025-07-11,4026,123,0,0
user_32,2025-07-10,11220,103,0,0
user_32,2025-07-09,8005,152,0,0
user_32,2025-07-08,8037,118,0,0
user_32,2025-07-07,5770,81,0,0
user_32,2025-07-06,8954,122,0,0
user_32,2025-07-05,8882,142,1,0
user_32,2025-07-04,8584,64,1,0
user_32,2025-07-03,1217,145,0,0
user_32,2025-07-02,104,112,0,0
user_32,2025-07-01,10333,89,0,0
user_32,2025-06-30,2474,61,0,0
user_32,2025-06-29,7471,107,0,0
user_32,2025-06-28,10448,145,1,0
user_32,2025-06-27,7916,144,0,0
user_32,2025-06-26,108,128,0,0
user_32,2025-06-25,194,62,0,0
user_32,2025-06-24,4501,128,1,0
user_32,2025-06-23,280,124,1,0
user_32,2025-06-22,11043,115,1,0
user_32,2025-06-21,2937,73,1,0
user_32,2025-06-20,8591,79,0,0
user_32,2025-06-19,10154,127,0,0
user_32,2025-06-18,5807,94,1,0
user_32,2025-06-17,1294,107,1,0
user_32,2025-06-16,7520,132,0,0
user_33,2025-07-15,4914,147,1,0
user_33,2025-07-14,1320,143,1,0
user_33,2025-07-13,10647,157,0,0
user_33,2025-07-12,6640,108,0,0
user_33,2025-07-11,7798,67,0,0
user_33,2025-07-10,11515,81,0,0
user_33,2025-07-09,7109,142,1,0
user_33,2025-07-08,9270,72,1,0
user_33,2025-07-07,697,89,0,0
user_33,2025-07-06,11342,132,0,0
user_33,2025-07-05,762,69,0,0
user_33,2025-07-04,4593,129,0,0
user_33,2025-07-03,539,82,1,0
user_33,2025-07-02,5152,62,1,0
user_33,2025-07-01,9617,78,1,0
user_33,2025-06-30,11677,110,1,0
user_33,2025-06-29,4903,80,0,0
user_33,2025-06-28,9284,109,0,0
user_33,2025-06-27,8856,102,0,0
user_33,2025-06-26,2292,148,1,0
user_33,2025-06-25,8204,155,1,0
user_33,2025-06-24,879,72,0,0
user_33,2025-06-23,1245,103,0,0
user_33,2025-06-22,10057,136,0,0
user_33,2025-06-21,5347,63,0,0
user_33,2025-06-20,7381,122,0,0
user_33,2025-06-19,9060,108,0,0
user_33,2025-06-18,11136,134,0,0
user_33,2025-06-17,1404,158,0,0
user_33,2025-06-16,4037,151,0,0
user_34,2025-07-15,6225,151,1,0
user_34,2025-07-14,2527,154,0,0
user_34,2025-07-13,5909,73,0,0
user_34,2025-07-12,5050,116,0,0
user_34,2025-07-11,4419,73,0,0
user_34,2025-07-10,3070,115,0,0
user_34,2025-07-09,9088,125,0,0
user_34,2025-07-08,430,71,0,0
user_34,2025-07-07,1524,136,0,0
user_34,2025-07-06,5315,109,0,0
user_34,2025-07-05,6779,109,1,0
user_34,2025-07-04,11875,131,1,0
user_34,2025-07-03,3977,133,0,0
user_34,2025-07-02,11228,108,0,0
user_34,2025-07-01,4405,98,0,0
user_34,2025-06-30,2390,68,0,0
user_34,2025-06-29,4521,113,0,0
user_34,2025-06-28,1260,106,0,0
user_34,2025-06-27,4040,152,0,0
user_34,2025-06-26,9728,138,0,0
user_34,2025-06-25,1752,77,0,0
user_34,2025-06-24,6483,102,1,0
user_34,2025-06-23,6224,102,0,0
user_34,2025-06-22,7055,143,1,0
user_34,2025-06-21,2230,98,0,0
user_34,2025-06-20,11391,85,0,0
user_34,2025-06-19,2910,110,1,0
user_34,2025-06-18,4775,154,0,0
user_34,2025-06-17,8044,133,1,0
user_34,2025-06-16,5339,108,0,0
user_35,2025-07-15,5980,74,1,0
user_35,2025-07-14,3273,135,1,0
user_35,2025-07-13,2947,147,1,0
user_35,2025-07-12,440,153,0,0
user_35,2025-07-11,11605,86,0,0
user_35,2025-07-10,4773,148,0,0
user_35,2025-07-09,6703,146,0,0
user_35,2025-07-08,10376,98,0,0
user_35,2025-07-07,10791,79,1,0
user_35,2025-07-06,6176,69,0,0
user_35,2025-07-05,9796,121,0,0
user_35,2025-07-04,8755,124,1,0
user_35,2025-07-03,11332,113,0,0
user_35,2025-07-02,5890,149,1,0
user_35,2025-07-01,8796,136,0,0
user_35,2025-06-30,1392,73,1,0
user_35,2025-06-29,10774,145,0,0
user_35,2025-06-28,10600,138,0,0
user_35,2025-06-27,10568,146,0,0
user_35,2025-06-26,5432,115,0,0
user_35,2025-06-25,1615,93,0,0
user_35,2025-06-24,8499,131,0,0
user_35,2025-06-23,9424,88,0,0
user_35,2025-06-22,6408,119,1,0
user_35,2025-06-21,9643,148,0,0
user_35,2025-06-20,5651,63,0,0
user_35,2025-06-19,4840,113,1,0
user_35,2025-06-18,1406,74,1,0
user_35,2025-06-17,11962,78,0,0
user_35,2025-06-16,5620,118,1,0
user_36,2025-07-15,5706,120,0,0
user_36,2025-07-14,11829,149,0,0
user_36,2025-07-13,1100,98,0,0
user_36,2025-07-12,11645,74,0,0
user_36,2025-07-11,5620,142,0,0
user_36,2025-07-10,2692,154,0,0
user_36,2025-07-09,2858,130,0,0
user_36,2025-07-08,9172,114,1,0
user_36,2025-07-07,3798,111,0,0
user_36,2025-07-06,3053,141,0,0
user_36,2025-07-05,6481,63,1,0
user_36,2025-07-04,3232,117,0,0
user_36,2025-07-03,6370,60,1,0
user_36,2025-07-02,3371,95,1,0
user_36,2025-07-01,1025,133,0,0
user_36,2025-06-30,8796,83,0,0
user_36,2025-06-29,3228,118,0,0
user_36,2025-06-28,10988,122,0,0
user_36,2025-06-27,10471,100,0,0
user_36,2025-06-26,10015,110,0,0
user_36,2025-06-25,5700,105,1,0
user_36,2025-06-24,10114,82,1,0
user_36,2025-06-23,11566,98,1,0
user_36,2025-06-22,9669,70,0,0
user_36,2025-06-21,5131,75,0,0
user_36,2025-06-20,1916,83,0,0
user_36,2025-06-19,2316,125,0,0
user_36,2025-06-18,9771,77,0,0
user_36,2025-06-17,6931,83,0,0
user_36,2025-06-16,8804,148,1,0
user_37,2025-07-15,2838,131,0,0
user_37,2025-07-14,4732,77,0,0
user_37,2025-07-13,7389,139,0,0
user_37,2025-07-12,5882,61,0,0
user_37,2025-07-11,3196,109,1,0
user_37,2025-07-10,8281,143,0,0
user_37,2025-07-09,11218,122,0,0
user_37,2025-07-08,7272,122,0,0
user_37,2025-07-07,9263,63,1,0
user_37,2025-07-06,3613,97,0,0
user_37,2025-07-05,3683,128,0,0
user_37,2025-07-04,7492,132,1,0
user_37,2025-07-03,8115,130,0,0
user_37,2025-07-02,9383,74,0,0
user_37,2025-07-01,8898,106,0,0
user_37,2025-06-30,681,157,1,0
user_37,2025-06-29,8951,87,1,0
user_37,2025-06-28,1677,154,1,0
user_37,2025-06-27,4055,98,1,0
user_37,2025-06-26,528,117,0,0
user_37,2025-06-25,1425,116,1,0
user_37,2025-06-24,1923,159,1,0
user_37,2025-06-23,3438,154,0,0
user_37,2025-06-22,5744,150,0,0
user_37,2025-06-21,7015,81,0,0
user_37,2025-06-20,3385,86,1,0
user_37,2025-06-19,9340,104,0,0
user_37,2025-06-18,9778,128,0,0
user_37,2025-06-17,11535,97,0,0
user_37,2025-06-16,4380,125,1,0
user_38,2025-07-15,1560,77,1,0
user_38,2025-07-14,6743,67,1,0
user_38,2025-07-13,10746,76,1,0
user_38,2025-07-12,2174,91,0,0
user_38,2025-07-11,5277,91,1,0
user_38,2025-07-10,11079,110,0,0
user_38,2025-07-09,9460,140,0,0
user_38,2025-07-08,6786,108,0,0
user_38,2025-07-07,10381,158,0,0
user_38,2025-07-06,8447,155,0,0
user_38,2025-07-05,6046,118,1,0
user_38,2025-07-04,5362,134,0,0
user_38,2025-07-03,1526,153,1,0
user_38,2025-07-02,10401,145,0,0
user_38,2025-07-01,1037,128,0,0
user_38,2025-06-30,7039,87,0,0
user_38,2025-06-29,5289,96,0,0
user_38,2025-06-28,9468,76,0,0
user_38,2025-06-27,7951,160,0,0
user_38,2025-06-26,11182,157,0,0
user_38,2025-06-25,1631,140,1,0
user_38,2025-06-24,7529,62,0,0
user_38,2025-06-23,2588,116,0,0
user_38,2025-06-22,7009,85,1,0
user_38,2025-06-21,2161,143,0,0
user_38,2025-06-20,4489,71,0,0
user_38,2025-06-19,4102,70,0,0
user_38,2025-06-18,10631,81,0,0
user_38,2025-06-17,10249,99,1,0
user_38,2025-06-16,3836,114,0,0
user_39,2025-07-15,17,87,0,0
user_39,2025-07-14,2174,135,0,0
user_39,2025-07-13,11140,116,0,0
user_39,2025-07-12,11396,103,1,0
user_39,2025-07-11,6919,148,0,0
user_39,2025-07-10,1160,89,0,0
user_39,2025-07-09,11972,73,0,0
user_39,2025-07-08,6022,98,0,0
user_39,2025-07-07,2181,142,1,0
user_39,2025-07-06,2340,68,0,0
user_39,2025-07-05,138,138,0,0
user_39,2025-07-04,7210,104,1,0
user_39,2025-07-03,10290,155,0,0
user_39,2025-07-02,6745,138,0,0
user_39,2025-07-01,3559,71,1,0
user_39,2025-06-30,2293,156,0,0
user_39,2025-06-29,11960,109,0,0
user_39,2025-06-28,7035,100,1,0
user_39,2025-06-27,4059,95,0,0
user_39,2025-06-26,4065,130,0,0
user_39,2025-06-25,11815,137,0,0
user_39,2025-06-24,11312,63,1,0
user_39,2025-06-23,10787,98,0,0
user_39,2025-06-22,9943,125,0,0
user_39,2025-06-21,6418,97,0,0
user_39,2025-06-20,3921,123,0,0
user_39,2025-06-19,3949,123,0,0
user_39,2025-06-18,1163,127,1,0
user_39,2025-06-17,197,106,1,0
user_39,2025-06-16,2162,109,1,0
user_40,2025-07-15,5986,129,0,0
user_40,2025-07-14,7717,158,0,0
user_40,2025-07-13,9623,68,0,0
user_40,2025-07-12,3534,65,1,0
user_40,2025-07-11,6520,124,0,0
user_40,2025-07-10,11675,124,1,0
user_40,2025-07-09,6939,149,0,0
user_40,2025-07-08,10494,128,0,0
user_40,2025-07-07,2501,95,0,0
user_40,2025-07-06,1294,125,1,0
user_40,2025-07-05,2545,128,0,0
user_40,2025-07-04,9608,141,1,0
user_40,2025-07-03,10646,147,0,0
user_40,2025-07-02,5081,149,0,0
user_40,2025-07-01,3909,67,0,0
user_40,2025-06-30,7118,74,0,0
user_40,2025-06-29,9975,67,0,0
user_40,2025-06-28,10781,154,0,0
user_40,2025-06-27,207,150,0,0
user_40,2025-06-26,185,80,0,0
user_40,2025-06-25,5680,126,0,0
user_40,2025-06-24,11809,93,0,0
user_40,2025-06-23,2079,155,1,0
user_40,2025-06-22,4403,153,1,0
user_40,2025-06-21,480,102,1,0
user_40,2025-06-20,4456,127,0,0
user_40,2025-06-19,11670,133,0,0
user_40,2025-06-18,8128,118,0,0
user_40,2025-06-17,908,123,1,0
user_40,2025-06-16,2734,107,0,0
user_41,2025-07-15,9402,146,1,0
user_41,2025-07-14,3742,154,0,0
user_41,2025-07-13,721,61,0,0
user_41,2025-07-12,7729,106,0,0
user_41,2025-07-11,2458,82,1,0
user_41,2025-07-10,579,130,1,0
user_41,2025-07-09,11698,154,0,0
user_41,2025-07-08,3678,101,0,0
user_41,2025-07-07,11801,100,0,0
user_41,2025-07-06,1276,133,0,0
user_41,2025-07-05,8225,146,1,0
user_41,2025-07-04,2938,88,1,0
user_41,2025-07-03,752,111,0,0
user_41,2025-07-02,7620,96,1,0
user_41,2025-07-01,5090,101,0,0
user_41,2025-06-30,7483,61,0,0
user_41,2025-06-29,4777,132,1,0
user_41,2025-06-28,10202,91,0,0
user_41,2025-06-27,9694,123,1,0
user_41,2025-06-26,3201,153,1,0
user_41,2025-06-25,4016,79,0,0
user_41,2025-06-24,6718,63,0,0
user_41,2025-06-23,5675,141,1,0
user_41,2025-06-22,157,102,0,0
user_41,2025-06-21,10769,108,1,0
user_41,2025-06-20,11914,99,0,0
user_41,2025-06-19,8680,90,0,0
user_41,2025-06-18,981,78,1,0
user_41,2025-06-17,1524,65,1,0
user_41,2025-06-16,8515,112,1,0
user_42,2025-07-15,1391,134,0,0
user_42,2025-07-14,2187,141,1,0
user_42,2025-07-13,1226,135,0,0
user_42,2025-07-12,7126,144,1,0
user_42,2025-07-11,3879,97,0,0
user_42,2025-07-10,5161,110,1,0
user_42,2025-07-09,5345,100,0,0
user_42,2025-07-08,3827,69,1,0
user_42,2025-07-07,2230,159,1,0
user_42,2025-07-06,1785,79,0,0
user_42,2025-07-05,7365,119,0,0
user_42,2025-07-04,1978,128,0,0
user_42,2025-07-03,3401,117,0,0
user_42,2025-07-02,4341,75,0,0
user_42,2025-07-01,11240,98,1,0
user_42,2025-06-30,11417,137,0,0
user_42,2025-06-29,5370,78,0,0
user_42,2025-06-28,4066,105,0,0
user_42,2025-06-27,802,146,0,0
user_42,2025-06-26,2848,63,1,0
user_42,2025-06-25,7408,131,1,0
user_42,2025-06-24,4093,72,0,0
user_42,2025-06-23,2290,75,0,0
user_42,2025-06-22,3641,76,0,0
user_42,2025-06-21,6563,107,0,0
user_42,2025-06-20,10562,70,0,0
user_42,2025-06-19,4240,69,0,0
user_42,2025-06-18,1056,85,1,0
user_42,2025-06-17,7265,76,0,0
user_42,2025-06-16,5432,75,0,0
user_43,2025-07-15,2752,133,0,0
user_43,2025-07-14,11869,110,0,0
user_43,2025-07-13,6270,147,0,0
user_43,2025-07-12,5799,87,1,0
user_43,2025-07-11,4505,95,0,0
user_43,2025-07-10,2435,64,0,0
user_43,2025-07-09,10108,91,0,0
user_43,2025-07-08,8173,112,1,0
user_43,2025-07-07,7848,67,0,0
user_43,2025-07-06,6275,77,0,0
user_43,2025-07-05,10529,127,0,0
user_43,2025-07-04,8907,62,1,0
user_43,2025-07-03,11687,105,0,0
user_43,2025-07-02,7940,104,1,0
user_43,2025-07-01,8231,101,0,0
user_43,2025-06-30,2946,63,0,0
user_43,2025-06-29,3588,63,1,0
user_43,2025-06-28,4602,67,1,0
user_43,2025-06-27,7728,127,0,0
user_43,2025-06-26,9568,89,1,0
user_43,2025-06-25,1640,91,0,0
user_43,2025-06-24,4366,128,1,0
user_43,2025-06-23,916,157,1,0
user_43,2025-06-22,3594,133,1,0
user_43,2025-06-21,6363,105,1,0
user_43,2025-06-20,2846,82,0,0
user_43,2025-06-19,5210,154,0,0
user_43,2025-06-18,9692,63,1,0
user_43,2025-06-17,5761,132,0,0
user_43,2025-06-16,9225,84,1,0
user_44,2025-07-15,8064,129,0,0
user_44,2025-07-14,8035,64,0,0
user_44,2025-07-13,3811,137,0,0
user_44,2025-07-12,8625,121,0,0
user_44,2025-07-11,10061,85,1,0
user_44,2025-07-10,5582,151,0,0
user_44,2025-07-09,5301,67,0,0
user_44,2025-07-08,9611,150,1,0
user_44,2025-07-07,1817,127,1,0
user_44,2025-07-06,1188,107,1,0
user_44,2025-07-05,10848,110,0,0
user_44,2025-07-04,5514,98,0,0
user_44,2025-07-03,2580,153,1,0
user_44,2025-07-02,10473,122,0,0
user_44,2025-07-01,2854,150,1,0
user_44,2025-06-30,11363,138,1,0
user_44,2025-06-29,3657,145,0,0
user_44,2025-06-28,2872,108,0,0
user_44,2025-06-27,11280,97,0,0
user_44,2025-06-26,11941,60,1,0
user_44,2025-06-25,9385,110,1,0
user_44,2025-06-24,9297,64,0,0
user_44,2025-06-23,5213,138,0,0
user_44,2025-06-22,9265,73,1,0
user_44,2025-06-21,2304,102,1,0
user_44,2025-06-20,3899,104,1,0
user_44,2025-06-19,2750,141,1,0
user_44,2025-06-18,1453,150,0,0
user_44,2025-06-17,11948,102,0,0
user_44,2025-06-16,4345,86,0,0
user_45,2025-07-15,1051,160,0,1
user_45,2025-07-14,442,152,0,1
user_45,2025-07-13,5,66,0,1
user_45,2025-07-12,1580,116,0,1
user_45,2025-07-11,3000,113,0,1
user_45,2025-07-10,3969,81,0,1
user_45,2025-07-09,3623,112,0,1
user_45,2025-07-08,2019,108,0,1
user_45,2025-07-07,1438,129,0,1
user_45,2025-07-06,1537,72,0,1
user_45,2025-07-05,3394,121,0,1
user_45,2025-07-04,3230,133,0,1
user_45,2025-07-03,2666,157,0,1
user_45,2025-07-02,2814,88,0,1
user_45,2025-07-01,666,117,0,1
user_45,2025-06-30,301,64,0,1
user_45,2025-06-29,1207,62,0,1
user_45,2025-06-28,1305,93,0,1
user_45,2025-06-27,3898,73,0,1
user_45,2025-06-26,303,103,0,1
user_45,2025-06-25,696,108,0,1
user_45,2025-06-24,659,153,0,1
user_45,2025-06-23,307,130,0,1
user_45,2025-06-22,3857,71,0,1
user_45,2025-06-21,1384,136,0,1
user_45,2025-06-20,2513,121,0,1
user_45,2025-06-19,2885,63,0,1
user_45,2025-06-18,1766,143,0,1
user_45,2025-06-17,675,137,0,1
user_45,2025-06-16,3644,115,0,1
user_46,2025-07-15,414,102,0,1
user_46,2025-07-14,841,84,0,1
user_46,2025-07-13,1676,149,0,1
user_46,2025-07-12,2269,152,0,1
user_46,2025-07-11,3791,153,0,1
user_46,2025-07-10,2212,93,0,1
user_46,2025-07-09,2705,96,0,1
user_46,2025-07-08,1218,90,0,1
user_46,2025-07-07,392,66,0,1
user_46,2025-07-06,1609,133,0,1
user_46,2025-07-05,2251,122,0,1
user_46,2025-07-04,629,66,0,1
user_46,2025-07-03,1477,60,0,1
user_46,2025-07-02,1751,71,0,1
user_46,2025-07-01,1206,144,0,1
user_46,2025-06-30,2560,136,0,1
user_46,2025-06-29,1967,85,0,1
user_46,2025-06-28,397,63,0,1
user_46,2025-06-27,847,81,0,1
user_46,2025-06-26,2614,97,0,1
user_46,2025-06-25,335,120,0,1
user_46,2025-06-24,3456,74,0,1
